pricing_id,room_id,price,service_fee,effective_from
36189,20987968,554 ,111 ,2026-01-25
36190,20988521,85 ,17 ,2026-01-25
36191,20989073,279 ,56 ,2026-01-25
36192,20989625,1065 ,213 ,2026-01-25
36193,20990178,1047 ,209 ,2026-01-25
36194,20990730,179 ,36 ,2026-01-25
36195,20991282,330 ,66 ,2026-01-25
36196,20991835,1056 ,211 ,2026-01-25
36197,20992387,893 ,179 ,2026-01-25
36198,20992939,603 ,121 ,2026-01-25
36199,20993491,485 ,97 ,2026-01-25
36200,20994044,1152 ,230 ,2026-01-25
36201,20994596,456 ,91 ,2026-01-25
36202,20995148,996 ,199 ,2026-01-25
36203,20995701,117 ,23 ,2026-01-25
36204,20996253,663 ,133 ,2026-01-25
36205,20996805,1183 ,237 ,2026-01-25
36206,20997358,904 ,181 ,2026-01-25
36207,20997910,1147 ,229 ,2026-01-25
36208,20998462,723 ,145 ,2026-01-25
36209,20999014,1029 ,206 ,2026-01-25
36210,20999567,194 ,39 ,2026-01-25
36211,21000119,137 ,27 ,2026-01-25
36212,21000671,1010 ,202 ,2026-01-25
36213,21001224,893 ,179 ,2026-01-25
36214,21001776,188 ,38 ,2026-01-25
36215,21002328,111 ,22 ,2026-01-25
36216,21002881,222 ,44 ,2026-01-25
36217,21003433,444 ,89 ,2026-01-25
36218,21003985,810 ,162 ,2026-01-25
36219,21004537,717 ,143 ,2026-01-25
36220,21005090,490 ,98 ,2026-01-25
36221,21005642,526 ,105 ,2026-01-25
36222,21006194,451 ,90 ,2026-01-25
36223,21006747,367 ,73 ,2026-01-25
36224,21007299,677 ,135 ,2026-01-25
36225,21007851,294 ,59 ,2026-01-25
36226,21008404,682 ,136 ,2026-01-25
36227,21008956,930 ,186 ,2026-01-25
36228,21009508,824 ,165 ,2026-01-25
36229,21010060,1163 ,233 ,2026-01-25
36230,21010613,272 ,54 ,2026-01-25
36231,21011165,909 ,182 ,2026-01-25
36232,21011717,77 ,15 ,2026-01-25
36233,21012270,614 ,123 ,2026-01-25
36234,21012822,496 ,99 ,2026-01-25
36235,21013374,685 ,137 ,2026-01-25
36236,21013927,955 ,191 ,2026-01-25
36237,21014479,245 ,49 ,2026-01-25
36238,21015031,679 ,136 ,2026-01-25
36239,21015583,1051 ,210 ,2026-01-25
36240,21016136,581 ,116 ,2026-01-25
36241,21016688,796 ,159 ,2026-01-25
36242,21017240,974 ,195 ,2026-01-25
36243,21017793,284 ,57 ,2026-01-25
36244,21018345,1099 ,220 ,2026-01-25
36245,21018897,153 ,31 ,2026-01-25
36246,21019450,332 ,66 ,2026-01-25
36247,21020002,180 ,36 ,2026-01-25
36248,21020554,207 ,41 ,2026-01-25
36249,21021106,768 ,154 ,2026-01-25
36250,21021659,1157 ,231 ,2026-01-25
36251,21022211,200 ,40 ,2026-01-25
36252,21022763,734 ,147 ,2026-01-25
36253,21023316,441 ,88 ,2026-01-25
36254,21023868,655 ,131 ,2026-01-25
36255,21024420,977 ,195 ,2026-01-25
36256,21024973,391 ,78 ,2026-01-25
36257,21025525,945 ,189 ,2026-01-25
36258,21026077,1088 ,218 ,2026-01-25
36259,21026629,849 ,170 ,2026-01-25
36260,21027182,905 ,181 ,2026-01-25
36261,21027734,1169 ,234 ,2026-01-25
36262,21028286,319 ,64 ,2026-01-25
36263,21028839,706 ,141 ,2026-01-25
36264,21029391,201 ,40 ,2026-01-25
36265,21029943,560 ,112 ,2026-01-25
36266,21030496,214 ,43 ,2026-01-25
36267,21031048,582 ,116 ,2026-01-25
36268,21031600,162 ,32 ,2026-01-25
36269,21032152,593 ,119 ,2026-01-25
36270,21032705,134 ,27 ,2026-01-25
36271,21033257,883 ,177 ,2026-01-25
36272,21033809,210 ,42 ,2026-01-25
36273,21034362,757 ,151 ,2026-01-25
36274,21034914,771 ,154 ,2026-01-25
36275,21035466,276 ,55 ,2026-01-25
36276,21036019,273 ,55 ,2026-01-25
36277,21036571,82 ,16 ,2026-01-25
36278,21037123,1123 ,225 ,2026-01-25
36279,21037675,871 ,174 ,2026-01-25
36280,21038228,904 ,181 ,2026-01-25
36281,21038780,865 ,173 ,2026-01-25
36282,21039332,165 ,33 ,2026-01-25
36283,21039885,981 ,196 ,2026-01-25
36284,21040437,571 ,114 ,2026-01-25
36285,21040989,616 ,123 ,2026-01-25
36286,21041542,791 ,158 ,2026-01-25
36287,21042094,509 ,102 ,2026-01-25
36288,21042646,273 ,55 ,2026-01-25
36289,21043198,1160 ,232 ,2026-01-25
36290,21043751,1168 ,234 ,2026-01-25
36291,21044303,222 ,44 ,2026-01-25
36292,21044855,309 ,62 ,2026-01-25
36293,21045408,67 ,13 ,2026-01-25
36294,21045960,389 ,78 ,2026-01-25
36295,21046512,722 ,144 ,2026-01-25
36296,21047065,279 ,56 ,2026-01-25
36297,21047617,1091 ,218 ,2026-01-25
36298,21048169,289 ,58 ,2026-01-25
36299,21048721,408 ,82 ,2026-01-25
36300,21049274,1168 ,234 ,2026-01-25
36301,21049826,855 ,171 ,2026-01-25
36302,21050378,1195 ,239 ,2026-01-25
36303,21050931,794 ,159 ,2026-01-25
36304,21051483,308 ,62 ,2026-01-25
36305,21052035,945 ,189 ,2026-01-25
36306,21052588,750 ,150 ,2026-01-25
36307,21053140,1026 ,205 ,2026-01-25
36308,21053692,284 ,57 ,2026-01-25
36309,21054244,405 ,81 ,2026-01-25
36310,21054797,194 ,39 ,2026-01-25
36311,21055349,292 ,58 ,2026-01-25
36312,21055901,440 ,88 ,2026-01-25
36313,21056454,533 ,107 ,2026-01-25
36314,21057006,816 ,163 ,2026-01-25
36315,21057558,806 ,161 ,2026-01-25
36316,21058111,881 ,176 ,2026-01-25
36317,21058663,994 ,199 ,2026-01-25
36318,21059215,1031 ,206 ,2026-01-25
36319,21059767,447 ,89 ,2026-01-25
36320,21060320,1082 ,216 ,2026-01-25
36321,21060872,698 ,140 ,2026-01-25
36322,21061424,592 ,118 ,2026-01-25
36323,21061977,245 ,49 ,2026-01-25
36324,21062529,1029 ,206 ,2026-01-25
36325,21063081,269 ,54 ,2026-01-25
36326,21063634,146 ,29 ,2026-01-25
36327,21064186,403 ,81 ,2026-01-25
36328,21064738,837 ,167 ,2026-01-25
36329,21065290,967 ,193 ,2026-01-25
36330,21065843,904 ,181 ,2026-01-25
36331,21066395,342 ,68 ,2026-01-25
36332,21066947,272 ,54 ,2026-01-25
36333,21067500,434 ,87 ,2026-01-25
36334,21068052,83 ,17 ,2026-01-25
36335,21068604,1056 ,211 ,2026-01-25
36336,21069157,166 ,33 ,2026-01-25
36337,21069709,1119 ,224 ,2026-01-25
36338,21070261,177 ,35 ,2026-01-25
36339,21070813,374 ,75 ,2026-01-25
36340,21071366,843 ,169 ,2026-01-25
36341,21071918,873 ,175 ,2026-01-25
36342,21072470,264 ,53 ,2026-01-25
36343,21073023,598 ,120 ,2026-01-25
36344,21073575,981 ,196 ,2026-01-25
36345,21074127,568 ,114 ,2026-01-25
36346,21074680,924 ,185 ,2026-01-25
36347,21075232,607 ,121 ,2026-01-25
36348,21075784,253 ,51 ,2026-01-25
36349,21076336,154 ,31 ,2026-01-25
36350,21076889,569 ,114 ,2026-01-25
36351,21077441,458 ,92 ,2026-01-25
36352,21077993,533 ,107 ,2026-01-25
36353,21078546,434 ,87 ,2026-01-25
36354,21079098,1161 ,232 ,2026-01-25
36355,21079650,1072 ,214 ,2026-01-25
36356,21080203,1069 ,214 ,2026-01-25
36357,21080755,1167 ,233 ,2026-01-25
36358,21081307,1087 ,217 ,2026-01-25
36359,21081859,798 ,160 ,2026-01-25
36360,21082412,707 ,141 ,2026-01-25
36361,21082964,79 ,16 ,2026-01-25
36362,21083516,378 ,76 ,2026-01-25
36363,21084069,638 ,128 ,2026-01-25
36364,21084621,890 ,178 ,2026-01-25
36365,21085173,409 ,82 ,2026-01-25
36366,21085726,1061 ,212 ,2026-01-25
36367,21086278,1197 ,239 ,2026-01-25
36368,21086830,1035 ,207 ,2026-01-25
36369,21087382,460 ,92 ,2026-01-25
36370,21087935,284 ,57 ,2026-01-25
36371,21088487,569 ,114 ,2026-01-25
36372,21089039,482 ,96 ,2026-01-25
36373,21089592,707 ,141 ,2026-01-25
36374,21090144,1057 ,211 ,2026-01-25
36375,21090696,642 ,128 ,2026-01-25
36376,21091249,129 ,26 ,2026-01-25
36377,21091801,991 ,198 ,2026-01-25
36378,21092353,79 ,16 ,2026-01-25
36379,21092905,700 ,140 ,2026-01-25
36380,21093458,830 ,166 ,2026-01-25
36381,21094010,579 ,116 ,2026-01-25
36382,21094562,1123 ,225 ,2026-01-25
36383,21095115,350 ,70 ,2026-01-25
36384,21095667,559 ,112 ,2026-01-25
36385,21096219,787 ,157 ,2026-01-25
36386,21096772,1081 ,216 ,2026-01-25
36387,21097324,904 ,181 ,2026-01-25
36388,21097876,1128 ,226 ,2026-01-25
36389,21098428,652 ,130 ,2026-01-25
36390,21098981,221 ,44 ,2026-01-25
36391,21099533,485 ,97 ,2026-01-25
36392,21100085,761 ,152 ,2026-01-25
36393,21100638,223 ,45 ,2026-01-25
36394,21101190,586 ,117 ,2026-01-25
36395,21101742,687 ,137 ,2026-01-25
36396,21102295,843 ,169 ,2026-01-25
36397,21102847,825 ,165 ,2026-01-25
36398,21103399,948 ,190 ,2026-01-25
36399,21103951,612 ,122 ,2026-01-25
36400,21104504,412 ,82 ,2026-01-25
36401,21105056,70 ,14 ,2026-01-25
36402,21105608,552 ,110 ,2026-01-25
36403,21106161,665 ,133 ,2026-01-25
36404,21106713,642 ,128 ,2026-01-25
36405,21107265,546 ,109 ,2026-01-25
36406,21107818,900 ,180 ,2026-01-25
36407,21108370,1192 ,238 ,2026-01-25
36408,21108922,417 ,83 ,2026-01-25
36409,21109474,545 ,109 ,2026-01-25
36410,21110027,261 ,52 ,2026-01-25
36411,21110579,285 ,57 ,2026-01-25
36412,21111131,124 ,25 ,2026-01-25
36413,21111684,1054 ,211 ,2026-01-25
36414,21112236,959 ,192 ,2026-01-25
36415,21112788,212 ,42 ,2026-01-25
36416,21113341,687 ,137 ,2026-01-25
36417,21113893,102 ,20 ,2026-01-25
36418,21114445,443 ,89 ,2026-01-25
36419,21114997,1102 ,220 ,2026-01-25
36420,21115550,401 ,80 ,2026-01-25
36421,21116102,1087 ,217 ,2026-01-25
36422,21116654,1041 ,208 ,2026-01-25
36423,21117207,1066 ,213 ,2026-01-25
36424,21117759,1042 ,208 ,2026-01-25
36425,21118311,472 ,94 ,2026-01-25
36426,21118864,823 ,165 ,2026-01-25
36427,21119416,854 ,171 ,2026-01-25
36428,21119968,250 ,50 ,2026-01-25
36429,21120520,572 ,114 ,2026-01-25
36430,21121073,742 ,148 ,2026-01-25
36431,21121625,1084 ,217 ,2026-01-25
36432,21122177,432 ,86 ,2026-01-25
36433,21122730,1097 ,219 ,2026-01-25
36434,21123282,857 ,171 ,2026-01-25
36435,21123834,897 ,179 ,2026-01-25
36436,21124387,331 ,66 ,2026-01-25
36437,21124939,200 ,40 ,2026-01-25
36438,21125491,595 ,119 ,2026-01-25
36439,21126043,615 ,123 ,2026-01-25
36440,21126596,168 ,34 ,2026-01-25
36441,21127148,339 ,68 ,2026-01-25
36442,21127700,591 ,118 ,2026-01-25
36443,21128253,1132 ,226 ,2026-01-25
36444,21128805,357 ,71 ,2026-01-25
36445,21129357,942 ,188 ,2026-01-25
36446,21129910,738 ,148 ,2026-01-25
36447,21130462,1197 ,239 ,2026-01-25
36448,21131014,230 ,46 ,2026-01-25
36449,21131566,114 ,23 ,2026-01-25
36450,21132119,642 ,128 ,2026-01-25
36451,21132671,1135 ,227 ,2026-01-25
36452,21133223,119 ,24 ,2026-01-25
36453,21133776,315 ,63 ,2026-01-25
36454,21134328,1170 ,234 ,2026-01-25
36455,21134880,916 ,183 ,2026-01-25
36456,21135433,278 ,56 ,2026-01-25
36457,21135985,507 ,101 ,2026-01-25
36458,21136537,1147 ,229 ,2026-01-25
36459,21137089,962 ,192 ,2026-01-25
36460,21137642,971 ,194 ,2026-01-25
36461,21138194,904 ,181 ,2026-01-25
36462,21138746,209 ,42 ,2026-01-25
36463,21139299,50 ,10 ,2026-01-25
36464,21139851,106 ,21 ,2026-01-25
36465,21140403,137 ,27 ,2026-01-25
36466,21140956,865 ,173 ,2026-01-25
36467,21141508,640 ,128 ,2026-01-25
36468,21142060,929 ,186 ,2026-01-25
36469,21142612,1037 ,207 ,2026-01-25
36470,21143165,1166 ,233 ,2026-01-25
36471,21143717,638 ,128 ,2026-01-25
36472,21144269,456 ,91 ,2026-01-25
36473,21144822,941 ,188 ,2026-01-25
36474,21145374,1193 ,239 ,2026-01-25
36475,21145926,866 ,173 ,2026-01-25
36476,21146479,147 ,29 ,2026-01-25
36477,21147031,993 ,199 ,2026-01-25
36478,21147583,315 ,63 ,2026-01-25
36479,21148135,430 ,86 ,2026-01-25
36480,21148688,423 ,85 ,2026-01-25
36481,21149240,1134 ,227 ,2026-01-25
36482,21149792,994 ,199 ,2026-01-25
36483,21150345,82 ,16 ,2026-01-25
36484,21150897,859 ,172 ,2026-01-25
36485,21151449,137 ,27 ,2026-01-25
36486,21152002,212 ,42 ,2026-01-25
36487,21152554,796 ,159 ,2026-01-25
36488,21153106,957 ,191 ,2026-01-25
36489,21153658,456 ,91 ,2026-01-25
36490,21154211,216 ,43 ,2026-01-25
36491,21154763,328 ,66 ,2026-01-25
36492,21155315,382 ,76 ,2026-01-25
36493,21155868,93 ,19 ,2026-01-25
36494,21156420,447 ,89 ,2026-01-25
36495,21156972,1003 ,201 ,2026-01-25
36496,21157525,842 ,168 ,2026-01-25
36497,21158077,985 ,197 ,2026-01-25
36498,21158629,563 ,113 ,2026-01-25
36499,21159181,428 ,86 ,2026-01-25
36500,21159734,737 ,147 ,2026-01-25
36501,21160286,877 ,175 ,2026-01-25
36502,21160838,1037 ,207 ,2026-01-25
36503,21161391,161 ,32 ,2026-01-25
36504,21161943,255 ,51 ,2026-01-25
36505,21162495,1063 ,213 ,2026-01-25
36506,21163048,588 ,118 ,2026-01-25
36507,21163600,138 ,28 ,2026-01-25
36508,21164152,947 ,189 ,2026-01-25
36509,21164704,95 ,19 ,2026-01-25
36510,21165257,656 ,131 ,2026-01-25
36511,21165809,884 ,177 ,2026-01-25
36512,21166361,904 ,181 ,2026-01-25
36513,21166914,284 ,57 ,2026-01-25
36514,21167466,829 ,166 ,2026-01-25
36515,21168018,500 ,100 ,2026-01-25
36516,21168571,852 ,170 ,2026-01-25
36517,21169123,456 ,91 ,2026-01-25
36518,21169675,133 ,27 ,2026-01-25
36519,21170227,216 ,43 ,2026-01-25
36520,21170780,752 ,150 ,2026-01-25
36521,21171332,114 ,23 ,2026-01-25
36522,21171884,1009 ,202 ,2026-01-25
36523,21172437,382 ,76 ,2026-01-25
36524,21172989,1045 ,209 ,2026-01-25
36525,21173541,519 ,104 ,2026-01-25
36526,21174094,420 ,84 ,2026-01-25
36527,21174646,377 ,75 ,2026-01-25
36528,21175198,318 ,64 ,2026-01-25
36529,21175750,746 ,149 ,2026-01-25
36530,21176303,480 ,96 ,2026-01-25
36531,21176855,834 ,167 ,2026-01-25
36532,21177407,72 ,14 ,2026-01-25
36533,21177960,822 ,164 ,2026-01-25
36534,21178512,92 ,18 ,2026-01-25
36535,21179064,145 ,29 ,2026-01-25
36536,21179617,761 ,152 ,2026-01-25
36537,21180169,178 ,36 ,2026-01-25
36538,21180721,1040 ,208 ,2026-01-25
36539,21181273,1120 ,224 ,2026-01-25
36540,21181826,283 ,57 ,2026-01-25
36541,21182378,652 ,130 ,2026-01-25
36542,21182930,647 ,129 ,2026-01-25
36543,21183483,316 ,63 ,2026-01-25
36544,21184035,1181 ,236 ,2026-01-25
36545,21184587,658 ,132 ,2026-01-25
36546,21185140,282 ,56 ,2026-01-25
36547,21185692,198 ,40 ,2026-01-25
36548,21186244,826 ,165 ,2026-01-25
36549,21186796,481 ,96 ,2026-01-25
36550,21187349,226 ,45 ,2026-01-25
36551,21187901,986 ,197 ,2026-01-25
36552,21188453,1042 ,208 ,2026-01-25
36553,21189006,312 ,62 ,2026-01-25
36554,21189558,246 ,49 ,2026-01-25
36555,21190110,1130 ,226 ,2026-01-25
36556,21190663,201 ,40 ,2026-01-25
36557,21191215,77 ,15 ,2026-01-25
36558,21191767,240 ,48 ,2026-01-25
36559,21192319,241 ,48 ,2026-01-25
36560,21192872,958 ,192 ,2026-01-25
36561,21193424,1138 ,228 ,2026-01-25
36562,21193976,837 ,167 ,2026-01-25
36563,21194529,821 ,164 ,2026-01-25
36564,21195081,771 ,154 ,2026-01-25
36565,21195633,1020 ,204 ,2026-01-25
36566,21196186,446 ,89 ,2026-01-25
36567,21196738,238 ,48 ,2026-01-25
36568,21197290,248 ,50 ,2026-01-25
36569,21197842,1131 ,226 ,2026-01-25
36570,21198395,515 ,103 ,2026-01-25
36571,21198947,759 ,152 ,2026-01-25
36572,21199499,1005 ,201 ,2026-01-25
36573,21200052,845 ,169 ,2026-01-25
36574,21200604,914 ,183 ,2026-01-25
36575,21201156,847 ,169 ,2026-01-25
36576,21201709,472 ,94 ,2026-01-25
36577,21202261,912 ,182 ,2026-01-25
36578,21202813,187 ,37 ,2026-01-25
36579,21203365,907 ,181 ,2026-01-25
36580,21203918,950 ,190 ,2026-01-25
36581,21204470,1047 ,209 ,2026-01-25
36582,21205022,439 ,88 ,2026-01-25
36583,21205575,168 ,34 ,2026-01-25
36584,21206127,398 ,80 ,2026-01-25
36585,21206679,862 ,172 ,2026-01-25
36586,21207232,314 ,63 ,2026-01-25
36587,21207784,587 ,117 ,2026-01-25
36588,21208336,1010 ,202 ,2026-01-25
36589,21208888,919 ,184 ,2026-01-25
36590,21209441,673 ,135 ,2026-01-25
36591,21209993,1082 ,216 ,2026-01-25
36592,21210545,377 ,75 ,2026-01-25
36593,21211098,702 ,140 ,2026-01-25
36594,21211650,158 ,32 ,2026-01-25
36595,21212202,559 ,112 ,2026-01-25
36596,21212755,165 ,33 ,2026-01-25
36597,21213307,770 ,154 ,2026-01-25
36598,21213859,209 ,42 ,2026-01-25
36599,21214411,713 ,143 ,2026-01-25
36600,21214964,63 ,13 ,2026-01-25
36601,21215516,815 ,163 ,2026-01-25
36602,21216068,517 ,103 ,2026-01-25
36603,21216621,712 ,142 ,2026-01-25
36604,21217173,137 ,27 ,2026-01-25
36605,21217725,457 ,91 ,2026-01-25
36606,21218278,564 ,113 ,2026-01-25
36607,21218830,900 ,180 ,2026-01-25
36608,21219382,322 ,64 ,2026-01-25
36609,21219934,884 ,177 ,2026-01-25
36610,21220487,920 ,184 ,2026-01-25
36611,21221039,950 ,190 ,2026-01-25
36612,21221591,109 ,22 ,2026-01-25
36613,21222144,1061 ,212 ,2026-01-25
36614,21222696,884 ,177 ,2026-01-25
36615,21223248,956 ,191 ,2026-01-25
36616,21223801,1198 ,240 ,2026-01-25
36617,21224353,1117 ,223 ,2026-01-25
36618,21224905,1182 ,236 ,2026-01-25
36619,21225457,625 ,125 ,2026-01-25
36620,21226010,773 ,155 ,2026-01-25
36621,21226562,1067 ,213 ,2026-01-25
36622,21227114,803 ,161 ,2026-01-25
36623,21227667,750 ,150 ,2026-01-25
36624,21228219,884 ,177 ,2026-01-25
36625,21228771,355 ,71 ,2026-01-25
36626,21229324,842 ,168 ,2026-01-25
36627,21229876,551 ,110 ,2026-01-25
36628,21230428,217 ,43 ,2026-01-25
36629,21230980,1093 ,219 ,2026-01-25
36630,21231533,353 ,71 ,2026-01-25
36631,21232085,302 ,60 ,2026-01-25
36632,21232637,606 ,121 ,2026-01-25
36633,21233190,1144 ,229 ,2026-01-25
36634,21233742,293 ,59 ,2026-01-25
36635,21234294,504 ,101 ,2026-01-25
36636,21234847,414 ,83 ,2026-01-25
36637,21235399,1058 ,212 ,2026-01-25
36638,21235951,1126 ,225 ,2026-01-25
36639,21236503,308 ,62 ,2026-01-25
36640,21237056,509 ,102 ,2026-01-25
36641,21237608,93 ,19 ,2026-01-25
36642,21238160,635 ,127 ,2026-01-25
36643,21238713,594 ,119 ,2026-01-25
36644,21239265,667 ,133 ,2026-01-25
36645,21239817,292 ,58 ,2026-01-25
36646,21240370,220 ,44 ,2026-01-25
36647,21240922,998 ,200 ,2026-01-25
36648,21241474,820 ,164 ,2026-01-25
36649,21242026,502 ,100 ,2026-01-25
36650,21242579,55 ,11 ,2026-01-25
36651,21243131,551 ,110 ,2026-01-25
36652,21243683,411 ,82 ,2026-01-25
36653,21244236,344 ,69 ,2026-01-25
36654,21244788,1015 ,203 ,2026-01-25
36655,21245340,894 ,179 ,2026-01-25
36656,21245893,1030 ,206 ,2026-01-25
36657,21246445,724 ,145 ,2026-01-25
36658,21246997,1143 ,229 ,2026-01-25
36659,21247549,213 ,43 ,2026-01-25
36660,21248102,200 ,40 ,2026-01-25
36661,21248654,1097 ,219 ,2026-01-25
36662,21249206,965 ,193 ,2026-01-25
36663,21249759,169 ,34 ,2026-01-25
36664,21250311,780 ,156 ,2026-01-25
36665,21250863,592 ,118 ,2026-01-25
36666,21251416,327 ,65 ,2026-01-25
36667,21251968,387 ,77 ,2026-01-25
36668,21252520,277 ,55 ,2026-01-25
36669,21253072,771 ,154 ,2026-01-25
36670,21253625,569 ,114 ,2026-01-25
36671,21254177,343 ,69 ,2026-01-25
36672,21254729,1001 ,200 ,2026-01-25
36673,21255282,117 ,23 ,2026-01-25
36674,21255834,814 ,163 ,2026-01-25
36675,21256386,283 ,57 ,2026-01-25
36676,21256939,224 ,45 ,2026-01-25
36677,21257491,816 ,163 ,2026-01-25
36678,21258043,242 ,48 ,2026-01-25
36679,21258595,980 ,196 ,2026-01-25
36680,21259148,163 ,33 ,2026-01-25
36681,21259700,81 ,16 ,2026-01-25
36682,21260252,690 ,138 ,2026-01-25
36683,21260805,958 ,192 ,2026-01-25
36684,21261357,1030 ,206 ,2026-01-25
36685,21261909,176 ,35 ,2026-01-25
36686,21262462,413 ,83 ,2026-01-25
36687,21263014,775 ,155 ,2026-01-25
36688,21263566,1035 ,207 ,2026-01-25
36689,21264118,74 ,15 ,2026-01-25
36690,21264671,423 ,85 ,2026-01-25
36691,21265223,889 ,178 ,2026-01-25
36692,21265775,1109 ,222 ,2026-01-25
36693,21266328,731 ,146 ,2026-01-25
36694,21266880,306 ,61 ,2026-01-25
36695,21267432,116 ,23 ,2026-01-25
36696,21267985,394 ,79 ,2026-01-25
36697,21268537,60 ,12 ,2026-01-25
36698,21269089,710 ,142 ,2026-01-25
36699,21269641,363 ,73 ,2026-01-25
36700,21270194,891 ,178 ,2026-01-25
36701,21270746,398 ,80 ,2026-01-25
36702,21271298,915 ,183 ,2026-01-25
36703,21271851,501 ,100 ,2026-01-25
36704,21272403,521 ,104 ,2026-01-25
36705,21272955,642 ,128 ,2026-01-25
36706,21273508,655 ,131 ,2026-01-25
36707,21274060,462 ,92 ,2026-01-25
36708,21274612,483 ,97 ,2026-01-25
36709,21275164,325 ,65 ,2026-01-25
36710,21275717,126 ,25 ,2026-01-25
36711,21276269,289 ,58 ,2026-01-25
36712,21276821,716 ,143 ,2026-01-25
36713,21277374,453 ,91 ,2026-01-25
36714,21277926,1177 ,235 ,2026-01-25
36715,21278478,1017 ,203 ,2026-01-25
36716,21279031,395 ,79 ,2026-01-25
36717,21279583,1010 ,202 ,2026-01-25
36718,21280135,164 ,33 ,2026-01-25
36719,21280687,957 ,191 ,2026-01-25
36720,21281240,312 ,62 ,2026-01-25
36721,21281792,380 ,76 ,2026-01-25
36722,21282344,975 ,195 ,2026-01-25
36723,21282897,613 ,123 ,2026-01-25
36724,21283449,339 ,68 ,2026-01-25
36725,21284001,1097 ,219 ,2026-01-25
36726,21284554,291 ,58 ,2026-01-25
36727,21285106,213 ,43 ,2026-01-25
36728,21285658,808 ,162 ,2026-01-25
36729,21286210,1083 ,217 ,2026-01-25
36730,21286763,530 ,106 ,2026-01-25
36731,21287315,316 ,63 ,2026-01-25
36732,21287867,678 ,136 ,2026-01-25
36733,21288420,1053 ,211 ,2026-01-25
36734,21288972,911 ,182 ,2026-01-25
36735,21289524,172 ,34 ,2026-01-25
36736,21290077,458 ,92 ,2026-01-25
36737,21290629,1000 ,200 ,2026-01-25
36738,21291181,1165 ,233 ,2026-01-25
36739,21291733,1142 ,228 ,2026-01-25
36740,21292286,952 ,190 ,2026-01-25
36741,21292838,314 ,63 ,2026-01-25
36742,21293390,1039 ,208 ,2026-01-25
36743,21293943,561 ,112 ,2026-01-25
36744,21294495,269 ,54 ,2026-01-25
36745,21295047,495 ,99 ,2026-01-25
36746,21295600,819 ,164 ,2026-01-25
36747,21296152,1158 ,232 ,2026-01-25
36748,21296704,220 ,44 ,2026-01-25
36749,21297256,169 ,34 ,2026-01-25
36750,21297809,501 ,100 ,2026-01-25
36751,21298361,112 ,22 ,2026-01-25
36752,21298913,401 ,80 ,2026-01-25
36753,21299466,100 ,20 ,2026-01-25
36754,21300018,726 ,145 ,2026-01-25
36755,21300570,789 ,158 ,2026-01-25
36756,21301123,637 ,127 ,2026-01-25
36757,21301675,396 ,79 ,2026-01-25
36758,21302227,928 ,186 ,2026-01-25
36759,21302779,807 ,161 ,2026-01-25
36760,21303332,274 ,55 ,2026-01-25
36761,21303884,138 ,28 ,2026-01-25
36762,21304436,293 ,59 ,2026-01-25
36763,21304989,418 ,84 ,2026-01-25
36764,21305541,1003 ,201 ,2026-01-25
36765,21306093,249 ,50 ,2026-01-25
36766,21306646,1007 ,201 ,2026-01-25
36767,21307198,239 ,48 ,2026-01-25
36768,21307750,599 ,120 ,2026-01-25
36769,21308302,611 ,122 ,2026-01-25
36770,21308855,767 ,153 ,2026-01-25
36771,21309407,680 ,136 ,2026-01-25
36772,21309959,255 ,51 ,2026-01-25
36773,21310512,1039 ,208 ,2026-01-25
36774,21311064,417 ,83 ,2026-01-25
36775,21311616,846 ,169 ,2026-01-25
36776,21312169,1014 ,203 ,2026-01-25
36777,21312721,613 ,123 ,2026-01-25
36778,21313273,1171 ,234 ,2026-01-25
36779,21313825,521 ,104 ,2026-01-25
36780,21314378,1080 ,216 ,2026-01-25
36781,21314930,1115 ,223 ,2026-01-25
36782,21315482,1148 ,230 ,2026-01-25
36783,21316035,138 ,28 ,2026-01-25
36784,21316587,657 ,131 ,2026-01-25
36785,21317139,337 ,67 ,2026-01-25
36786,21317692,950 ,190 ,2026-01-25
36787,21318244,315 ,63 ,2026-01-25
36788,21318796,1179 ,236 ,2026-01-25
36789,21319348,333 ,67 ,2026-01-25
36790,21319901,314 ,63 ,2026-01-25
36791,21320453,673 ,135 ,2026-01-25
36792,21321005,1173 ,235 ,2026-01-25
36793,21321558,969 ,194 ,2026-01-25
36794,21322110,948 ,190 ,2026-01-25
36795,21322662,,159 ,2026-01-25
36796,21323215,,66 ,2026-01-25
36797,21323767,,190 ,2026-01-25
36798,21324319,,41 ,2026-01-25
36799,21324871,663 ,133 ,2026-01-25
36800,21325424,522 ,104 ,2026-01-25
36801,21325976,290 ,58 ,2026-01-25
36802,21326528,148 ,30 ,2026-01-25
36803,21327081,467 ,93 ,2026-01-25
36804,21327633,751 ,150 ,2026-01-25
36805,21328185,143 ,29 ,2026-01-25
36806,21328738,94 ,19 ,2026-01-25
36807,21329290,1057 ,211 ,2026-01-25
36808,21329842,430 ,86 ,2026-01-25
36809,21330394,500 ,100 ,2026-01-25
36810,21330947,343 ,69 ,2026-01-25
36811,21331499,217 ,43 ,2026-01-25
36812,21332051,816 ,163 ,2026-01-25
36813,21332604,913 ,183 ,2026-01-25
36814,21333156,1022 ,204 ,2026-01-25
36815,21333708,333 ,67 ,2026-01-25
36816,21334261,1175 ,235 ,2026-01-25
36817,21334813,519 ,104 ,2026-01-25
36818,21335365,1078 ,216 ,2026-01-25
